"time","factor_a","factor_b","product_y","a_prime","b_prime","direct_y_prime","contribution_from_a","contribution_from_b","product_rule_y_prime","residual"
0,100,1.35,135,7.19978667093329,0.0297656280517433,12.7069901195392,9.71971200575994,2.97656280517433,12.6962748109343,0.0107153086049525
0.05,100.359989333547,1.35148828140259,135.635349505977,7.19914673493079,0.0295312744135545,12.6932355312891,9.72956244835666,2.96375838515037,12.693320833507,-8.53022179008178e-05
0.1,100.719914673493,1.35295312744136,136.269323553129,7.19722718288892,0.0290626220645262,12.6646096660201,9.7375110259955,2.92718481452706,12.6646958405226,-8.61745024529625e-05
0.15,101.079712051836,1.35439454360904,136.901810472579,7.19402878260297,0.028594116178895,12.6337513715086,9.74355332972385,2.89028502973943,12.6338383594633,-8.69879546847585e-05
0.2,101.439317551753,1.35581253905924,137.53269869028,7.18955281339064,0.0281258299597531,12.6006631089876,9.7476858546237,2.85306499669401,12.6007508513177,-8.77423300593705e-05
0.25,101.798667333175,1.35720712660501,138.161876783478,7.18380106557987,0.0276578365758606,12.5653484696201,9.7499060023177,2.81553090474134,12.565436907059,-8.84374389258369e-05
0.3,102.157697658311,1.35857832271683,138.789233537242,7.17677583979281,0.0271902091502407,12.5278121754292,9.75021208294039,2.77768916563654,12.5279012485769,-8.90731477589668e-05
0.35,102.516344917154,1.35992614752004,139.414658001021,7.16847994602603,0.026723020748729,12.4880600795001,9.74860331657383,2.73954641230496,12.4881497288788,-8.96493787045927e-05
0.4,102.874545652914,1.3612506247917,140.038039545192,7.15891670252688,0.0262563443685537,12.446099165459,9.74507983414648,2.70110949742141,12.4461893315679,-9.01661089152128e-05
0.45,103.232236587407,1.36255178195689,140.659267917567,7.14808993446525,0.0257902529269538,12.4019375462277,9.73964267779377,2.66238549180435,12.4020281695981,-9.06233704558446e-05
0.5,103.58935464636,1.3638296500844,141.278233299815,7.1360039724037,0.0253248192497724,12.3555844620526,9.73229380068422,2.62338168261965,12.3556754833039,-9.10212512614805e-05
0.55,103.945836984647,1.36508426388187,141.894826363772,7.12266365056592,0.0248601160600703,12.3070502778174,9.72303606631094,2.58410557139947,12.3071416377104,-9.13598930445403e-05
0.6,104.301621011417,1.36631566169041,142.508938327596,7.10807430490277,0.0243962159667777,12.256346479636,9.71187324724781,2.54456487187953,12.2564381191273,-9.16394913073049e-05
0.65,104.656644415137,1.36752388547855,143.120461011735,7.0922417709582,0.0239331914533381,12.2034856707288,9.69881002337402,2.5047675076514,12.2035775310254,-9.18602966688553e-05
0.7,105.010845188513,1.36870898083574,143.729286894669,7.07517238153486,0.0234711148663891,12.148481566592,9.68385197956775,2.46472160963619,12.1485735892039,-9.20226119252021e-05
0.75,105.364161653291,1.36987099696519,144.335309168395,7.05687296416045,0.0230100584044624,12.0913489894588,9.66700560287116,2.42443551337943,12.0914411162506,-9.21267918219115e-05
0.8,105.716532484929,1.37100998667619,144.938421793615,7.03735083835795,0.022550094106688,12.032103862056,9.64827827913278,2.38391775616789,12.0321960353007,-9.21732447007884e-05
0.85,106.067896737127,1.37212600637586,145.5385195546,7.01661381271762,0.0220912938415507,11.9707632006711,9.62767828912591,2.34317707397512,11.970855363101,-9.21624299152768e-05
0.9,106.418193866201,1.37321911606034,146.135498113682,6.99467018177345,0.0216337292956625,11.9073451075269,9.60521480414856,2.30222239823472,11.9074372023833,-9.2094856370295e-05
