time,factor_a,factor_b,product_y,a_prime,b_prime,direct_y_prime,contribution_from_a,contribution_from_b,product_rule_y_prime,residual
0.0,100.0,1.3499999999999999,135.0,7.1997866709332925,0.02976562805174332,12.706990119539228,9.719712005759943,2.976562805174332,12.696274810934275,0.010715308604952511
0.05,100.35998933354666,1.351488281402587,135.63534950597696,7.1991467349307925,0.02953127441355452,12.693235531289133,9.729562448356663,2.963758385150371,12.693320833507034,-8.530221790081782e-05
0.1,100.71991467349308,1.3529531274413553,136.2693235531289,7.197227182888924,0.02906262206452626,12.664609666020114,9.737511025995506,2.9271848145270623,12.664695840522569,-8.61745024547389e-05
0.15,101.07971205183556,1.3543945436090397,136.90181047257897,7.19402878260297,0.028594116178894957,12.633751371508595,9.743553329723845,2.890285029739435,12.63383835946328,-8.69879546847585e-05
0.2,101.43931755175338,1.3558125390592448,137.53269869027977,7.189552813390634,0.0281258299597531,12.600663108987646,9.747685854623692,2.853064996694014,12.600750851317706,-8.774233005937049e-05
0.25,101.79866733317462,1.357207126605015,138.16187678347774,7.183801065579873,0.027657836575860635,12.565348469620123,9.749906002317704,2.815530904741346,12.56543690705905,-8.843743892761324e-05
0.3,102.15769765831136,1.3585783227168309,138.78923353724178,7.176775839792812,0.027190209150240736,12.52781217542918,9.750212082940394,2.777689165636544,12.527901248576939,-8.90731477589668e-05
0.35,102.5163449171539,1.359926147520039,139.41465800102065,7.1684799460260225,0.026723020748729,12.488060079500084,9.748603316573826,2.7395464123049624,12.488149728878788,-8.964937870459266e-05
0.4,102.87454565291397,1.3612506247917038,140.0380395451918,7.158916702526878,0.02625634436855372,12.446099165458971,9.745079834146477,2.70110949742141,12.446189331567886,-9.016610891521282e-05
0.45,103.23223658740659,1.3625517819568944,140.65926791756655,7.148089934465249,0.025790252926953812,12.40193754622766,9.739642677793766,2.662385491804351,12.402028169598116,-9.062337045584457e-05
0.5,103.58935464636049,1.3638296500843992,141.27823329981456,7.136003972403697,0.02532481924977236,12.355584462052601,9.732293800684216,2.6233816826196463,12.355675483303862,-9.102125126148053e-05
0.55,103.94583698464696,1.3650842638818717,141.8948263637718,7.1226636505659275,0.024860116060070332,12.307050277817385,9.723036066310954,2.5841055713994745,12.307141637710428,-9.135989304276393e-05
0.6,104.30162101141708,1.3663156616904062,142.5089383275963,7.1080743049027735,0.024396215966777664,12.256346479636026,9.711873247247807,2.544564871879526,12.256438119127333,-9.163949130730487e-05
0.65,104.65664441513724,1.3675238854785494,143.12046101173542,7.092241770958198,0.02393319145333806,12.203485670728757,9.698810023374023,2.504767507651403,12.203577531025426,-9.186029666885531e-05
0.7,105.0108451885129,1.36870898083574,143.72928689466917,7.075172381534857,0.023471114866389094,12.148481566592015,9.68385197956775,2.464721609636189,12.14857358920394,-9.202261192520211e-05
0.75,105.36416165329072,1.3698709969651883,144.33530916839462,7.0568729641604415,0.02301005840446233,12.091348989458755,9.667005602871148,2.42443551337943,12.091441116250579,-9.212679182368788e-05
0.8,105.71653248492895,1.3710099866761862,144.93842179361505,7.037350838357954,0.02255009410668807,12.03210386205598,9.648278279132786,2.3839177561678944,12.03219603530068,-9.217324470078836e-05
0.85,106.06789673712652,1.3721260063758571,145.5385195546002,7.016613812717624,0.022091293841550733,11.970763200671117,9.62767828912591,2.3431770739751223,11.970855363101032,-9.216242991527679e-05
0.9,106.41819386620071,1.3732191160603413,146.13549811368216,6.994670181773445,0.021633729295662544,11.90734510752691,9.605214804148558,2.3022223982347225,11.90743720238328,-9.209485637029502e-05
0.95,106.76736375530386,1.3742893793054234,146.7292540653529,6.971528722684896,0.0211774719625546,11.841868762467984,9.580897881108557,2.2610628524438154,11.841960733552373,-9.197108438918633e-05
1.0,107.1153467384692,1.3753368632565968,147.31968498992896,6.947198691727004,0.02072259313149914,11.774354413978177,9.55473845710015,2.2197077486007504,11.774446205700901,-9.179172272411051e-05
1.05,107.46208362447656,1.3763616386185733,147.90668950675072,6.921689820588022,0.020269163876387424,11.704823369528288,9.52674834347403,2.178166583482565,11.704914926956594,-9.155742830557756e-05
1.1,107.807515720528,1.3773637796442355,148.4901673268818,6.895012312475908,0.01981725504462742,11.63329798526094,9.496940219405356,2.1364490347613834,11.63338925416674,-9.12689058001348e-05
1.15,108.15158485572415,1.378343364123036,149.07001930527682,6.86717683803864,0.019366937246052564,11.559801655026563,9.465327624969973,2.0945649569619387,11.559892581931912,-9.092690534906467e-05
1.2,108.49423340433187,1.3793004733688408,149.64614749238444,6.838194531094779,0.01891828084189749,11.484358798772963,9.431924953727247,2.052524377269526,11.484449330996773,-9.05322238100581e-05
1.25,108.83540430883363,1.3802351922072258,150.2184551851541,6.808076984180354,0.01847135593381564,11.406994850309207,9.396747444821761,2.0103374911891985,11.40708493601096,-9.008570175339514e-05
1.3,109.1750411027499,1.3811476089622223,150.78684697741537,6.7768362439127765,0.018026232352912324,11.327736244443248,9.359811174608659,1.968014658056923,11.327825832665582,-8.958822233395836e-05
1.35,109.51308793322491,1.382037815442517,151.35122880959844,6.744484806171593,0.017582979648844723,11.246610403506182,9.321133047806637,1.9255663964120362,11.246699444218672,-8.904071249027368e-05
1.4,109.84948958336706,1.3829059069271068,151.91150801776598,6.711035611100735,0.017141667078945957,11.163645723281107,9.280730788189373,1.8830033792302199,11.163734167419593,-8.844413848585475e-05
1.45,110.18419149433498,1.3837519821504116,152.46759338192655,6.676502037932289,0.016702363597402833,11.078871558337642,9.238622928820067,1.8403364290242434,11.078959357844312,-8.779950666948366e-05
1.5,110.51713978716029,1.384576143286847,153.01939517359975,6.640897899634688,0.016265137844493335,10.992318206792495,9.19482880183792,1.797576512817301,10.99240531465522,-8.710786272558835e-05
1.55,110.84828128429845,1.385378495934861,153.5668252026058,6.6042374373884565,0.015830058135857236,10.904016894507143,9.14936852780592,1.7547347369903001,10.904103264796221,-8.637028907898525e-05
1.6,111.17756353089914,1.3861591491004328,154.10979686305046,6.566535314890141,0.015397192451807061,10.813999758730418,9.10226300462606,1.7118223420082601,10.81408534663432,-8.558790390189586e-05
1.65,111.50493481578746,1.3869182151800417,154.64822517847884,6.52780661248614,0.014966608426720837,10.722299831205092,9.053533896029752,1.6688506970349224,10.722384593064675,-8.476185958272708e-05
1.7,111.83034419214775,1.387655809943105,155.18202684617097,6.4880668211407,0.014538373338488496,10.628951020750028,9.003203619654984,1.6258312944371127,10.629034914092097,-8.389334206881927e-05
1.75,112.15374149790154,1.3883720525138905,155.71112028055384,6.447331836240403,0.014112554097966955,10.533988095328928,8.951295334719239,1.5827757441785368,10.534071078897776,-8.298356884850477e-05
1.8,112.47507737577179,1.3890670653529016,156.23542565570386,6.405617951236303,0.01368921723853943,10.43744666362584,8.897832929295678,1.5396957681184713,10.43752869741415,-8.20337883098432e-05
1.85,112.79430329302517,1.3897409742377445,156.75486494691643,6.362941851126189,0.013268428905735003,10.339363156140578,8.842841007202228,1.4966031942154159,10.339444201417644,-8.104527706542797e-05
1.9,113.11137156088441,1.390393908243475,157.26936197131792,6.319320605781095,0.012850254846876758,10.239774805814378,8.786344874515502,1.4535099506371327,10.239854825152634,-8.001933825596552e-05
1.95,113.42623535360327,1.3910259997224321,157.77884242749786,6.27477166311777,0.012434760400807921,10.138719628204163,8.728370525718384,1.4104280597877055,10.13879858550609,-7.895730192686301e-05
2.0,113.73884872719618,1.3916373842835559,158.28323393413834,6.229312842119023,0.012022010487686712,10.036236401224144,8.66894462949048,1.367369632255765,10.036314261746245,-7.78605221007922e-05
2.05,114.04916663781518,1.3922282007712008,158.78246606762028,6.18296232570699,0.01161206959885196,9.932364644469649,8.608094514155162,1.324346860689375,9.932441374844537,-7.673037488764578e-05
2.1,114.35714495976688,1.392798591243441,159.2764703985853,6.13573865347035,0.011205001786733771,9.82714459813308,8.54584815279143,1.281372013599961,9.827220166391392,-7.55682583122308e-05
2.15,114.66274050316221,1.3933487009498742,159.76518052743359,6.087660714248665,0.010800870654847906,9.720617201538166,8.482234148021961,1.2384574291050452,9.720691577127006,-7.437558883971462e-05
2.2,114.96591103119175,1.3938786783089259,160.24853211873912,6.038747738576541,0.010399739347861639,9.61282407130084,8.417281716488084,1.1956155086138454,9.612897225101928,-7.315380108785519e-05
2.25,115.26661527701987,1.3943886748846603,160.72646293456367,5.98901929099187,0.010001670541721665,9.503807479139004,8.351020673024822,1.152858710460134,9.503879383484955,-7.190434595116812e-05
2.3,115.56481296029094,1.394878845363098,161.19891286665302,5.938495262210489,0.009606726433875048,9.393610329348965,8.283481414546396,1.1101995434914527,9.393680958037848,-7.062868888318974e-05
2.35,115.86046480324092,1.3953493475280478,161.66582396749857,5.887195861170364,0.009214968733537434,9.282276135960776,8.214694903653891,1.0676505606149795,9.28234546426887,-6.932830809347479e-05
2.4,116.15353254640797,1.3958003422364518,162.1271404802491,5.835141606948463,0.00882645865204256,9.16984899959373,8.144692651976824,1.0252243523095497,9.169917004286374,-6.800469264334197e-05
2.45,116.44397896393576,1.396231993393252,162.58280886745794,5.782353320552,0.008441256893307873,9.056373584030544,8.07350670325841,0.9829335401135197,9.056440243371929,-6.665934138538887e-05
2.5,116.73176787846317,1.3966444679257826,163.03277783865215,5.728852116591432,0.008059423644326576,8.941895092525304,8.001169616202334,0.9407907700837276,8.941960386286063,-6.529376075903315e-05
2.55,117.0168641755949,1.3970379357576848,163.47699837671047,5.6746593948353965,0.007681018565757196,8.826459243864797,7.927714447088795,0.8988087062394325,8.826523153328228,-6.390946343159953e-05
2.6,117.29923381794671,1.3974125697823583,163.91542376303863,5.619796831649774,0.00730610078262916,8.710112248202783,7.853174732170466,0.8570000239991012,8.710174756169566,-6.250796678308745e-05
2.65,117.57884385875988,1.3977685458359477,164.34800960153075,5.564286371328672,0.0069347288750876085,8.592900782683152,7.777584469866859,0.8153774036067595,8.59296187347362,-6.109079046723309e-05
2.7,117.85566245507958,1.398106042669867,164.77471384130695,5.50815021731608,0.006566960869229804,8.47487196686756,7.700978102762953,0.7739535235596637,8.474931626322617,-5.965945505614911e-05
2.75,118.12965888049149,1.3984252419228707,165.1954967982175,5.451410823324656,0.006202854228063459,8.356073337994333,7.623390499428737,0.7327410540465508,8.356131553475288,-5.8215480954970644e-05
2.8,118.40080353741205,1.3987263280926734,165.61032117510638,5.394090884355758,0.005842465842507133,8.236552826079723,7.54485693607309,0.6917526503927276,8.236609586465818,-5.676038609436773e-05
2.85,118.66906796892707,1.3990094885071214,166.01915208082548,5.336213327620807,0.005485852022513166,8.116358728882453,7.465413078039669,0.651000946527091,8.11641402456676,-5.5295684306955195e-05
2.9,118.93442487017413,1.3992749132949247,166.42195704799462,5.277801303370917,0.005133068488269994,7.995539686750696,7.385094961162181,0.6104985484716059,7.995593509633786,-5.3822883089971185e-05
2.95,119.19684809926416,1.3995227953559484,166.81870604950055,5.218878175636799,0.004784170361484814,7.8741446573638925,7.303938972989364,0.5702580278589071,7.874197000848271,-5.234348437888059e-05
3.0,119.4563126877378,1.3997533303310732,167.209371513731,5.1594675128838405,0.004439212156777133,7.752222890401611,7.221981833894135,0.5302919154871761,7.7522737493813105,-5.0858979699697215e-05
3.05,119.71279485055254,1.399966716571626,167.5939283385407,5.099593078585083,0.004098247773165472,7.629823902143748,7.139260578078149,0.4906126949156919,7.629873272993841,-4.937085009260045e-05
3.1,119.96627199559632,1.4001631551083897,167.9723539039454,5.039278821715807,0.003761330485643196,7.506997450025203,7.055812534484493,0.45123279610600003,7.5070453305904925,-4.7880565289482035e-05
3.15,120.21672273272412,1.4003428496201904,168.34462808354323,4.978548867174761,0.0034285129368516435,7.383793507167405,6.971675307632876,0.4121645891150517,7.3838398967479275,-4.638958052272102e-05
3.2,120.46412688231379,1.400506006402075,168.71073325466213,4.917427506134255,0.0030998471288512493,7.260262236897284,6.886886758387801,0.373420377845713,7.260307136233514,-4.4899336230308506e-05
3.25,120.70846548333755,1.4006528343330755,169.07065430723296,4.855939186323343,0.0027753844150102502,7.136453967279718,6.801484984672839,0.3350123938622578,7.136497378535097,-4.341125537887791e-05
3.3,120.94972080094612,1.400783544843576,169.4243786513901,4.7941085022500785,0.0024551754919688285,7.012419165674822,6.715508302146591,0.29695279027095534,7.012461092417547,-4.192674272474051e-05
3.35,121.18787633356256,1.4008983518822724,169.77189622380044,4.731960185363984,0.0021392703917144634,6.888208413340345,6.6289952248489366,0.2592536356751443,6.888248860524081,-4.0447183736525005e-05
