"growth_rate","carrying_capacity","loss","mean_absolute_residual","max_absolute_residual","warning"
0.34,95,1.82739179420348,0.375924458794633,1.02540973097482,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.3,105,39.1913493694734,1.83420921303758,4.10358754899595,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.3,115,49.821640606376,1.91634121583843,6.16209628104045,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.38,85,51.7272515367079,2.28635522992838,4.38430810689475,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.34,85,110.718911244749,2.68657928735778,7.76554138542286,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.34,105,112.640454144503,3.12170549792204,7.26881531758194,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.38,95,163.67392894812,4.17759312346601,7.03891105255968,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.3,95,164.91002628994,4.00863313647663,7.24855108266243,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.3,125,175.124414424888,2.95557625204809,11.913248092645,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.42,85,183.412064455825,4.17039939598966,8.91079319523158,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.26,125,207.372922260589,4.23797026977145,9.20105827113004,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.26,115,318.621915705157,5.63127263959649,10.7545071999931,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.34,115,414.230087240611,5.7487777425047,14.4621889032738,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.3,85,453.487156351222,6.40508694475165,12.6563610775441,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.26,105,506.781010010559,7.14587884993805,12.4854478238592,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.42,95,534.088154930771,7.52475106517918,12.8449310387289,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.38,105,558.034007065838,7.49395801609125,12.5963431551336,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.26,95,789.501750545064,8.80034220586758,15.7651443808498,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.34,125,882.214695903345,8.23473237129131,21.451915359122,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.22,125,1160.71590102968,10.8117545899253,19.0364947404118,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.26,85,1189.19514726861,10.6177514547993,19.4096530368587,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.38,115,1205.24408468891,10.6550601078625,20.4174548390166,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.42,105,1230.69731265305,11.3235928288081,18.4482611908426,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.22,115,1379.87964719075,11.7303936267407,20.8437472545151,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.22,105,1652.04998005101,12.7469758614359,22.8461146077151,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.22,95,1990.56627703026,13.8790383217563,25.0769973173529,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.38,125,2079.84499921772,13.6762728894529,28.3758938514026,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.42,115,2244.35064121082,14.9736647451664,25.3560383850896,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.22,85,2413.00066068425,15.1488944834693,27.8329645562798,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
0.42,125,3549.81144874879,18.4889951877703,33.1387969521136,"Calibration fit does not prove model validity; validation and sensitivity review remain required."
