index,time,rate,left_cumulative,trapezoid_cumulative,true_cumulative,trapezoid_absolute_error,step_size,warning
0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
1,0.1,2.1098334166468278,0.2,0.20549167083234138,0.20549583472197425,4.163889632868845e-06,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
2,0.2,2.2186693307950613,0.4109833416646828,0.42191680820443583,0.4219334221587584,1.6613954322564073e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
3,0.30000000000000004,2.325520206661339,0.632850274744189,0.6491262850772559,0.6491635108743941,3.7225797138162875e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
4,0.4,2.4294183423086504,0.8654022954103229,0.8868732125257554,0.886939005997115,6.579347135959868e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
5,0.5,2.529425538604203,1.108344129641188,1.134815406571398,1.1349174381096272,0.00010203153822918587,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
6,0.6000000000000001,2.6246424733950353,1.3612866835016084,1.39251880717136,1.392664385090322,0.00014557791896208094,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
7,0.7000000000000001,2.714217687237691,1.623750930841112,1.6594618152029963,1.6596578127155117,0.0001959975125154223,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
8,0.8,2.7973560908995228,1.8951726995648812,1.935040504109857,1.9352932906528348,0.0002527865429777787,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
9,0.9,2.873326909627483,2.1749083086548335,2.2185746541362072,2.218890031729336,0.0003153775931288294,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
10,1.0,2.941470984807897,2.462240999617582,2.5093145488579762,2.50969769413186,0.0003831452738838337,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
11,1.1,3.0012073600614353,2.7563880980983715,2.806448466101443,2.806903878574423,0.00045541247298030996,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
12,1.2000000000000002,3.0520390859672264,3.0565088341045152,3.1091107884028757,3.109642245523327,0.0005314571204513285,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
13,1.3,3.093558185417193,3.361712742701238,3.4163906519720966,3.4170011713754125,0.0006105194033159123,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
14,1.4000000000000001,3.1254497299884605,3.6710685612429574,3.7273410477423794,3.7280328570997594,0.0006918093573800022,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
15,1.5,3.1474949866040545,3.9836135342418038,4.0409882835720055,4.0417627983322975,0.000774514760292,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
16,1.6,3.159573603041505,4.298363032902209,4.356341713054284,4.357199522301289,0.0008578092470052923,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
17,1.7000000000000002,3.1616648104524687,4.614320393206359,4.672403633728982,4.673344494295525,0.0009408605665424119,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
18,1.8,3.1538476308781953,4.930486874251606,4.988179255795515,4.989202094693087,0.0010228388975717095,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
19,1.9000000000000001,3.1363000876874145,5.245871637339426,5.3026866417237954,5.303789566863504,0.0011029251397083328,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
20,2.0,3.109297426825682,5.559501646108167,5.61496651744945,5.616146836547142,0.0011803190976920064,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
21,2.1,3.073209366648874,5.870431388790736,5.924091857123178,5.925346104599858,0.0012542474766794598,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
22,2.2,3.0284964038195903,6.177752325455623,6.229177145646601,6.230501117255346,0.0013239716087447562,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
23,2.3000000000000003,2.97570521217672,6.480601965837582,6.529387226446417,6.530776021279825,0.0013887948334083688,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
24,2.4000000000000004,2.915463180551151,6.778172487055254,6.8239456460828105,6.825393715541247,0.0014480694584362297,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
25,2.5,2.8484721441039564,7.069718805110369,7.112142412315566,7.113643615546934,0.0015012032313679313,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
26,2.6,2.7755013718214645,7.354566019520765,7.393341088111837,7.394888753368948,0.0015476652571102534,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
27,2.7,2.69737988023383,7.632116156702911,7.666985150714602,7.668572142017062,0.0015869913024602056,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
28,2.8000000000000003,2.614988150155905,7.901854144726294,7.932603552234089,7.934222340668659,0.0016187884345697512,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
29,2.9000000000000004,2.529249329213982,8.163352959741884,8.189815426202584,8.19145816514959,0.0016427389470070608,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
30,3.0,2.441120008059867,8.416277892663283,8.438333893066277,8.439992496600444,0.0016586035341674688,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
31,3.1,2.3515806624332907,8.660389893469269,8.677968926590935,8.67963515027328,0.0016662236823439258,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
32,3.2,2.2616258565724197,8.895547959712598,8.908629252541221,8.910294775794753,0.0016655232535320863,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
33,3.3000000000000003,2.172254305856751,9.12171054536984,9.13032326066268,9.131979769908867,0.001656509246187099,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
34,3.4000000000000004,2.0844588979731684,9.338935975955515,9.343158920854176,9.34479819257946,0.0016392717252848854,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
35,3.5,1.9992167723103802,9.54738186575283,9.547342704368353,9.548956687290797,0.0016139829224446345,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
36,3.6,1.9174795567051477,9.747303542983868,9.74317752081913,9.744758416334147,0.0015808955150173887,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
37,3.7,1.8401638590915068,9.939051498654383,9.931059691608962,9.932600031710408,0.0015403401014459916,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
38,3.8000000000000003,1.7681421090572809,10.123067884563534,10.1114749900164,10.112967711914417,0.0014927218980158585,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
39,3.9000000000000004,1.702233840816026,10.299882095469263,10.284993787510066,10.28643230420014,0.0014385166900741098,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
40,4.0,1.6431975046920715,10.470105479550865,10.452265354785471,10.453643620863613,0.0013782660781416212,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
41,4.1000000000000005,1.5917228889355894,10.634425230020073,10.614011374466854,10.61532394653327,0.0013125720664159957,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
42,4.2,1.5484242275864117,10.793597518913632,10.771018730292953,10.7722608213407,0.0012420910477466407,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
43,4.3,1.5138340632505451,10.948439941672273,10.924131644834802,10.925299172079976,0.0011675272451743268,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
44,4.4,1.4883979261104838,11.099823347997328,11.074243244302853,11.07533286997842,0.0010896256755668077,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
45,4.5,1.472469882334903,11.248663140608375,11.222286634725123,11.22329579943078,0.0010091647056569286,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
46,4.6000000000000005,1.4663089963665357,11.395910128841866,11.369225578660195,11.370152526935055,0.000926948274859285,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
47,4.7,1.4700767424358991,11.542541028478519,11.516044865600318,11.516888663462892,0.0008437978625739362,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
48,4.800000000000001,1.4838353911641593,11.689548702722108,11.66374047228032,11.664501016560555,0.000760544280234754,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
49,4.9,1.5075473873756675,11.837932241838525,11.813309611207313,11.813987630577424,0.0006780193701114712,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
