index,x,value,true_derivative,forward_difference,backward_difference,central_difference,central_absolute_error,step_size,warning
0,0.000000000000,0.000000000000,1.000000000000,1.008334166468,nan,nan,nan,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
1,0.100000000000,0.100833416647,1.015004165278,1.018359141482,1.008334166468,1.013346653975,0.001657511303,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
2,0.200000000000,0.202669330795,1.020066577841,1.018508758663,1.018359141482,1.018433950073,0.001632627769,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
3,0.300000000000,0.304520206661,1.015336489126,1.008981356473,1.018508758663,1.013745057568,0.001591431558,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
4,0.400000000000,0.405418342309,1.001060994003,0.990071962956,1.008981356473,0.999526659714,0.001534334289,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
5,0.500000000000,0.504425538604,0.977582561890,0.962169347908,0.990071962956,0.976120655432,0.001461906458,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
6,0.600000000000,0.600642473395,0.945335614910,0.925752138427,0.962169347908,0.943960743167,0.001374871742,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
7,0.700000000000,0.693217687238,0.904842187284,0.881384036618,0.925752138427,0.903568087522,0.001274099762,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
8,0.800000000000,0.781356090900,0.856706709347,0.829708187280,0.881384036618,0.855546111949,0.001160597398,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
9,0.900000000000,0.864326909627,0.801609968271,0.771440751804,0.829708187280,0.800574469542,0.001035498729,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
10,1.000000000000,0.941470984808,0.740302305868,0.707363752535,0.771440751804,0.739402252170,0.000900053698,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
11,1.100000000000,1.012207360061,0.673596121426,0.638317259058,0.707363752535,0.672840505797,0.000755615629,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
12,1.200000000000,1.076039085967,0.602357754477,0.565190994500,0.638317259058,0.601754126779,0.000603627698,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
13,1.300000000000,1.132558185417,0.527498828625,0.488915445713,0.565190994500,0.527053220106,0.000445608518,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
14,1.400000000000,1.181449729988,0.449967142900,0.410452566156,0.488915445713,0.449684005934,0.000283136966,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
15,1.500000000000,1.222494986604,0.370737201668,0.330786164375,0.410452566156,0.370619365265,0.000117836402,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
16,1.600000000000,1.255573603042,0.290800477699,0.250912074110,0.330786164375,0.290849119242,0.000048641543,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
17,1.700000000000,1.280664810452,0.211155505704,0.171828204257,0.250912074110,0.211370139183,0.000214633479,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
18,1.800000000000,1.297847630878,0.132797905307,0.094524568092,0.171828204257,0.133176386175,0.000378480868,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
19,1.900000000000,1.307300087687,0.056710433136,0.019973391383,0.094524568092,0.057248979737,0.000538546601,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
20,2.000000000000,1.309297426826,-0.016146836547,-0.050880601768,0.019973391383,-0.015453605193,0.000693231354,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
21,2.100000000000,1.304209366649,-0.084846104600,-0.117129628293,-0.050880601768,-0.084005115030,0.000840989569,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
22,2.200000000000,1.292496403820,-0.148501117255,-0.177911916429,-0.117129628293,-0.147520772361,0.000980344895,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
23,2.300000000000,1.274705212177,-0.206276021280,-0.232420316256,-0.177911916429,-0.205166116342,0.001109904938,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
24,2.400000000000,1.251463180551,-0.257393715541,-0.279910364472,-0.232420316256,-0.256165340364,0.001228375177,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
25,2.500000000000,1.223472144104,-0.301143615547,-0.319707722825,-0.279910364472,-0.299809043648,0.001334571899,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
26,2.600000000000,1.191501371821,-0.336888753369,-0.351214915876,-0.319707722825,-0.335461319351,0.001427434018,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
27,2.700000000000,1.156379880234,-0.364072142017,-0.373917300779,-0.351214915876,-0.362566108328,0.001506033689,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
28,2.800000000000,1.118988150156,-0.382222340669,-0.387388209419,-0.373917300779,-0.380652755099,0.001569585569,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
29,2.900000000000,1.080249329214,-0.390958165150,-0.391293211541,-0.387388209419,-0.389340710480,0.001617454669,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
30,3.000000000000,1.041120008060,-0.389992496600,-0.385393456266,-0.391293211541,-0.388343333903,0.001649162697,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
31,3.100000000000,1.002580662433,-0.379135150273,-0.369548058609,-0.385393456266,-0.377470757437,0.001664392836,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
32,3.200000000000,0.965625856572,-0.358294775795,-0.343715507157,-0.369548058609,-0.356631782883,0.001662992912,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
33,3.300000000000,0.931254305857,-0.327479769909,-0.307954078836,-0.343715507157,-0.325834792996,0.001644976913,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
34,3.400000000000,0.900458897973,-0.286798192579,-0.262421256628,-0.307954078836,-0.285187667732,0.001610524848,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
35,3.500000000000,0.874216772310,-0.236456687291,-0.207372156052,-0.262421256628,-0.234896706340,0.001559980951,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
36,3.600000000000,0.853479556705,-0.176758416334,-0.143156976136,-0.207372156052,-0.175264566094,0.001493850240,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
37,3.700000000000,0.839163859092,-0.108100031710,-0.070217500342,-0.143156976136,-0.106687238239,0.001412793471,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
38,3.800000000000,0.832142109057,-0.030967711914,0.010917317587,-0.070217500342,-0.029650091377,0.001317620537,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
39,3.900000000000,0.833233840816,0.054067695800,0.099636638760,0.010917317587,0.055276978174,0.001209282374,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
40,4.000000000000,0.843197504692,0.146356379136,0.195253842435,0.099636638760,0.147445240598,0.001088861461,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
41,4.100000000000,0.862722888936,0.245176053467,0.297013386508,0.195253842435,0.246133614472,0.000957561005,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
42,4.200000000000,0.892424227586,0.349739178659,0.404098356641,0.297013386508,0.350555871575,0.000816692915,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
43,4.300000000000,0.932834063251,0.459200827920,0.515638628599,0.404098356641,0.459868492620,0.000667664700,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
44,4.400000000000,0.984397926110,0.572667130022,0.630719562244,0.515638628599,0.573179095422,0.000511965400,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
45,4.500000000000,1.047469882335,0.689204200569,0.748391140316,0.630719562244,0.689555351280,0.000351150711,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
46,4.600000000000,1.122308996367,0.807847473065,0.867677460694,0.748391140316,0.808034300505,0.000186827440,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
47,4.700000000000,1.209076742436,0.927611336537,0.987586487283,0.867677460694,0.927631973988,0.000020637451,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
48,4.800000000000,1.307835391164,1.047498983439,1.107119962115,0.987586487283,1.047353224699,0.000145758741,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
49,4.900000000000,1.418547387376,1.166512369423,1.225283379612,1.107119962115,1.166201670864,0.000310698559,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
50,5.000000000000,1.541075725337,1.283662185463,1.341095923354,1.225283379612,1.283189651483,0.000472533980,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
51,5.100000000000,1.675185317672,1.397977742713,1.453600266076,1.341095923354,1.397348094715,0.000629647998,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
52,5.200000000000,1.820545344280,1.508516671300,1.561872134963,1.453600266076,1.507736200519,0.000780470781,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
53,5.300000000000,1.976732557776,1.614374336179,1.665029546679,1.561872134963,1.613450840821,0.000923495358,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
54,5.400000000000,2.143235512444,1.714692875943,1.762241619856,1.665029546679,1.713635583268,0.001057292675,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
55,5.500000000000,2.319459674430,1.808669774291,1.852736876981,1.762241619856,1.807489248418,0.001180525873,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
56,5.600000000000,2.504733362128,1.895565878510,1.935810952747,1.852736876981,1.894273914864,0.001291963646,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
57,5.700000000000,2.698314457402,1.974712784839,2.010833631839,1.935810952747,1.973322292293,0.001390492546,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
58,5.800000000000,2.899397820586,2.045519516941,2.077255145835,2.010833631839,2.044044388837,0.001475128104,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
59,5.900000000000,3.107123335170,2.107478430744,2.134611666313,2.077255145835,2.105933406074,0.001545024670,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
60,6.000000000000,3.320584501801,2.160170286650,2.182529939268,2.134611666313,2.158570802791,0.001599483860,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
61,6.100000000000,3.538837495728,2.203268438443,2.220731014546,2.182529939268,2.201630476907,0.001637961535,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
62,6.200000000000,3.760910597183,2.236542097023,2.249033033018,2.220731014546,2.234882023782,0.001660073241,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
63,6.300000000000,3.985813900484,2.259858636383,2.267353043661,2.249033033018,2.258193038340,0.001665598043,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
64,6.400000000000,4.212549204850,2.273184918758,2.275707832373,2.267353043661,2.271530438017,0.001654480741,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
65,6.500000000000,4.440119988088,2.276587625728,2.274213754256,2.275707832373,2.274960793314,0.001626832414,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
66,6.600000000000,4.667541363513,2.270232591959,2.263085571032,2.274213754256,2.268649662644,0.001582929315,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
67,6.700000000000,4.893849920617,2.254383148235,2.242634305220,2.263085571032,2.252859938126,0.001523210109,0.100000000000,Numerical derivatives depend on step size formula choice boundary handling smoothness and noise.
