time,infrastructure_stress,service_delay,state_norm
0.0,10.0,4.0,10.770329614269
0.01,9.9752,3.9984,10.74671194366
0.02,9.95046816,3.99677568,10.723154034118
0.03,9.925804269696,3.99512720448,10.699655685128
0.04,9.901208119504,3.993454737108,10.676216697083
0.05,9.87667950056,3.991758440746,10.652836871277
0.06,9.852218204711,3.990038477448,10.629516009901
0.07,9.827824024519,3.98829500847,10.60625391604
0.08,9.803496753257,3.986528194271,10.583050393665
0.09,9.779236184904,3.984738194514,10.559905247631
0.1,9.755042114142,3.982925168075,10.536818283674
0.11,9.730914336356,3.98108927304,10.5137893084
0.12,9.706852647633,3.979230666715,10.490818129288
0.13,9.682856844753,3.977349505626,10.46790455468
0.14,9.658926725192,3.97544594552,10.445048393779
0.15,9.635062087118,3.973520141376,10.422249456645
0.16,9.611262729387,3.9715722474,10.399507554189
0.17,9.587528451543,3.969602417034,10.376822498167
0.18,9.563859053812,3.967610802958,10.354194101181
0.19,9.540254337104,3.965597557092,10.331622176669
0.2,9.516714103006,3.963562830603,10.309106538905
0.21,9.493238153782,3.961506773902,10.286647002988
0.22,9.46982629237,3.959429536655,10.264243384849
0.23,9.446478322381,3.957331267782,10.241895501233
0.24,9.423194048093,3.955212115458,10.219603169706
0.25,9.39997327445,3.953072227123,10.197366208646
0.26,9.376815807064,3.95091174948,10.175184437236
0.27,9.353721452203,3.948730828501,10.153057675467
0.28,9.3306900168,3.946529609426,10.130985744126
0.29,9.30772130844,3.944308236774,10.108968464798
0.3,9.284815135366,3.94206685434,10.087005659858
0.31,9.261971306471,3.939805605197,10.065097152469
0.32,9.239189631297,3.937524631707,10.043242766575
0.33,9.216469920034,3.935224075517,10.021442326902
0.34,9.193811983519,3.932904077564,9.99969565895
0.35,9.171215633227,3.930564778081,9.978002588987
0.36,9.148680681276,3.928206316595,9.956362944052
0.37,9.126206940422,3.925828831936,9.934776551945
0.38,9.103794224055,3.923432462236,9.913243241223
0.39,9.081442346197,3.921017344934,9.891762841201
0.4,9.059151121504,3.918583616776,9.870335181943
0.41,9.036920365257,3.916131413825,9.848960094261
0.42,9.014749893365,3.913660871456,9.827637409708
0.43,8.992639522361,3.911172124365,9.806366960579
0.44,8.970589069398,3.908665306569,9.785148579903
0.45,8.948598352249,3.90614055141,9.76398210144
0.46,8.926667189303,3.903597991558,9.742867359678
0.47,8.904795399567,3.901037759014,9.72180418983
0.48,8.882982802655,3.898459985113,9.700792427827
0.49,8.861229218796,3.895864800527,9.679831910319
0.5,8.839534468824,3.893252335267,9.658922474665
0.51,8.817898374179,3.89062271869,9.638063958936
0.52,8.796320756906,3.887976079496,9.617256201907
0.53,8.774801439651,3.885312545734,9.596499043054
0.54,8.753340245656,3.882632244806,9.575792322551
0.55,8.731936998764,3.879935303468,9.555135881267
0.56,8.71059152341,3.877221847835,9.534529560762
0.57,8.689303644623,3.87449200338,9.513973203279
0.58,8.668073188021,3.871745894942,9.49346665175
0.59,8.64689997981,3.868983646725,9.473009749782
0.6,8.625783846784,3.866205382302,9.452602341662
0.61,8.604724616319,3.863411224618,9.432244272346
0.62,8.583722116373,3.860601295994,9.411935387461
0.63,8.562776175484,3.857775718128,9.391675533301
0.64,8.541886622767,3.854934612097,9.371464556821
0.65,8.521053287913,3.852078098363,9.351302305633
0.66,8.500276001186,3.849206296774,9.331188628007
0.67,8.47955459342,3.846319326566,9.311123372864
0.68,8.458888896019,3.843417306368,9.291106389774
0.69,8.438278740956,3.840500354202,9.271137528949
0.7,8.417723960764,3.837568587486,9.251216641247
0.71,8.397224388544,3.834622123042,9.231343578163
0.72,8.376779857955,3.83166107709,9.211518191825
0.73,8.356390203214,3.828685565257,9.191740334995
0.74,8.336055259097,3.825695702579,9.172009861064
0.75,8.315774860934,3.822691603501,9.152326624046
0.76,8.295548844606,3.819673381883,9.132690478578
0.77,8.275377046547,3.816641150998,9.113101279916
0.78,8.255259303737,3.81359502354,9.09355888393
0.79,8.235195453706,3.810535111625,9.074063147105
0.8,8.215185334524,3.80746152679,9.054613926533
0.81,8.195228784809,3.80437438,9.035211079912
0.82,8.175325643716,3.80127378165,9.015854465543
0.83,8.155475750939,3.798159841564,8.996543942327
0.84,8.135678946709,3.795032669004,8.977279369761
0.85,8.115935071794,3.791892372666,8.958060607936
0.86,8.096243967491,3.788739060685,8.938887517532
0.87,8.07660547563,3.785572840639,8.919759959818
0.88,8.057019438571,3.782393819552,8.900677796646
0.89,8.037485699199,3.779202103892,8.881640890448
0.9,8.018004100924,3.775997799578,8.862649104238
0.91,7.998574487681,3.77278101198,8.843702301601
0.92,7.979196703925,3.769551845925,8.824800346696
0.93,7.959870594631,3.766310405693,8.805943104251
0.94,7.940596005291,3.763056795027,8.78713043956
0.95,7.921372781912,3.759791117131,8.76836221848
0.96,7.902200771016,3.756513474671,8.749638307429
0.97,7.883079819637,3.753223969782,8.730958573382
0.98,7.864009775318,3.749922704068,8.712322883869
0.99,7.84499048611,3.746609778605,8.69373110697
1.0,7.826021800572,3.743285293941,8.675183111316
1.01,7.807103567766,3.739949350102,8.656678766083
1.02,7.788235637256,3.736602046593,8.638217940989
1.03,7.769417859109,3.7332434824,8.619800506295
1.04,7.750650083889,3.72987375599,8.601426332796
1.05,7.731932162659,3.726492965321,8.583095291825
1.06,7.713263946976,3.723101207834,8.564807255245
1.07,7.694645288891,3.719698580464,8.546562095448
1.08,7.676076040946,3.716285179637,8.528359685354
1.09,7.657556056175,3.712861101275,8.510199898406
1.1,7.639085188099,3.709426440798,8.492082608567
1.11,7.620663290725,3.705981293125,8.47400769032
1.12,7.602290218545,3.702525752677,8.455975018662
1.13,7.583965826536,3.69905991338,8.437984469104
1.14,7.565689970152,3.695583868667,8.420035917667
1.15,7.547462505331,3.692097711478,8.402129240881
1.16,7.529283288485,3.688601534265,8.384264315779
1.17,7.511152176505,3.685095428995,8.366441019896
1.18,7.493069026754,3.681579487148,8.348659231271
1.19,7.475033697068,3.678053799724,8.330918828435
1.2,7.457046045756,3.674518457241,8.313219690417
1.21,7.439105931594,3.670973549741,8.295561696737
1.22,7.421213213825,3.66741916679,8.277944727406
1.23,7.40336775216,3.66385539748,8.260368662921
1.24,7.385569406772,3.660282330431,8.242833384262
1.25,7.367818038297,3.656700053795,8.225338772895
1.26,7.350113507833,3.653108655258,8.207884710762
1.27,7.332455676935,3.64950822204,8.190471080283
1.28,7.314844407618,3.645898840897,8.173097764355
1.29,7.297279562349,3.642280598127,8.155764646345
1.3,7.279761004053,3.638653579569,8.13847161009
1.31,7.262288596105,3.635017870603,8.121218539894
1.32,7.244862202333,3.631373556158,8.104005320528
1.33,7.227481687011,3.62772072071,8.086831837225
1.34,7.210146914864,3.624059448284,8.069697975675
1.35,7.192857751061,3.620389822458,8.052603622031
1.36,7.175614061216,3.616711926363,8.035548662899
1.37,7.158415711386,3.613025842687,8.018532985337
1.38,7.141262568068,3.609331653675,8.001556476856
1.39,7.1241544982,3.605629441134,7.984619025414
1.4,7.107091369158,3.601919286432,7.967720519417
1.41,7.090073048754,3.598201270501,7.950860847713
1.42,7.073099405234,3.59447547384,7.934039899594
1.43,7.056170307278,3.590741976515,7.91725756479
1.44,7.039285623999,3.587000858164,7.900513733467
1.45,7.022445224938,3.583252197995,7.883808296229
1.46,7.005648980067,3.579496074792,7.867141144111
1.47,6.988896759782,3.575732566914,7.850512168578
1.48,6.972188434909,3.571961752298,7.833921261524
1.49,6.955523876693,3.568183708462,7.817368315269
1.5,6.938902956805,3.564398512505,7.800853222559
1.51,6.922325547336,3.560606241111,7.784375876558
1.52,6.905791520796,3.556806970548,7.767936170852
1.53,6.889300750114,3.553000776673,7.751533999446
1.54,6.872853108635,3.549187734932,7.735169256757
1.55,6.856448470119,3.545367920364,7.718841837617
1.56,6.840086708739,3.541541407599,7.70255163727
1.57,6.823767699081,3.537708270863,7.686298551367
1.58,6.80749131614,3.533868583981,7.670082475969
1.59,6.791257435322,3.530022420375,7.65390330754
1.6,6.775065932439,3.526169853068,7.637760942946
1.61,6.758916683711,3.522310954687,7.621655279456
1.62,6.74280956576,3.518445797461,7.605586214736
1.63,6.726744455614,3.514574453229,7.589553646851
1.64,6.710721230701,3.510696993435,7.573557474258
1.65,6.69473976885,3.506813489134,7.55759759581
1.66,6.678799948288,3.502924010993,7.541673910747
1.67,6.662901647642,3.499028629294,7.525786318702
1.68,6.647044745932,3.495127413932,7.509934719692
1.69,6.631229122574,3.491220434419,7.494119014119
1.7,6.615454657379,3.487307759889,7.47833910277
1.71,6.599721230546,3.483389459095,7.462594886811
1.72,6.584028722668,3.47946560041,7.446886267787
1.73,6.568377014725,3.475536251836,7.431213147622
1.74,6.552765988085,3.471601480998,7.415575428614
1.75,6.537195524503,3.467661355148,7.399973013435
1.76,6.521665506118,3.46371594117,7.384405805128
1.77,6.506175815454,3.459765305577,7.368873707106
1.78,6.490726335415,3.455809514517,7.353376623149
1.79,6.475316949288,3.45184863377,7.337914457405
1.8,6.459947540737,3.447882728754,7.322487114384
1.81,6.444617993806,3.443911864525,7.307094498958
1.82,6.429328192915,3.439936105779,7.291736516362
1.83,6.414078022859,3.43595551685,7.276413072187
1.84,6.398867368809,3.43197016172,7.261124072383
1.85,6.383696116305,3.427980104013,7.245869423254
1.86,6.368564151263,3.423985406999,7.230649031456
1.87,6.353471359965,3.419986133597,7.215462803999
1.88,6.338417629064,3.415982346375,7.200310648241
1.89,6.32340284558,3.411974107552,7.185192471889
1.9,6.308426896898,3.407961479001,7.170108182996
1.91,6.29348967077,3.403944522248,7.155057689959
1.92,6.27859105531,3.399923298478,7.140040901518
1.93,6.263730938994,3.395897868529,7.125057726755
1.94,6.248909210659,3.391868292903,7.11010807509
1.95,6.234125759504,3.38783463176,7.095191856283
1.96,6.219380475083,3.383796944923,7.080308980427
1.97,6.204673247308,3.379755291881,7.065459357951
1.98,6.190003966449,3.375709731785,7.050642899618
1.99,6.175372523129,3.371660323457,7.035859516519
2.0,6.160778808323,3.367607125385,7.021109120076
2.01,6.14622271336,3.363550195729,7.006391622041
2.02,6.131704129919,3.359489592319,6.991706934488
2.03,6.117222950029,3.355425372661,6.977054969818
2.04,6.102779066067,3.351357593934,6.962435640754
2.05,6.088372370757,3.347286312994,6.947848860342
2.06,6.074002757169,3.343211586375,6.933294541946
2.07,6.059670118718,3.33913347029,6.918772599248
2.08,6.045374349162,3.335052020633,6.904282946247
2.09,6.031115342601,3.330967292982,6.889825497259
2.1,6.016892993476,3.326879342597,6.87540016691
2.11,6.002707196569,3.322788224424,6.86100687014
2.12,5.988557846998,3.318693993097,6.8466455222
2.13,5.974444840221,3.314596702937,6.832316038647
2.14,5.96036807203,3.310496407955,6.81801833535
2.15,5.946327438555,3.306393161855,6.803752328478
2.16,5.932322836257,3.302287018031,6.789517934509
2.17,5.918354161929,3.298178029573,6.775315070223
2.18,5.9044213127,3.294066249267,6.761143652698
2.19,5.890524186024,3.289951729594,6.747003599316
2.2,5.876662679686,3.285834522737,6.732894827756
2.21,5.862836691801,3.281714680575,6.718817255994
2.22,5.849046120809,3.277592254691,6.704770802299
2.23,5.835290865474,3.27346729637,6.690755385238
2.24,5.821570824888,3.269339856601,6.676770923669
2.25,5.807885898464,3.265209986079,6.66281733674
2.26,5.794235985937,3.261077735204,6.64889454389
2.27,5.780620987364,3.256943154088,6.635002464846
2.28,5.767040803123,3.252806292549,6.621141019623
2.29,5.753495333908,3.248667200118,6.607310128519
2.3,5.739984480734,3.244525926038,6.593509712118
2.31,5.726508144928,3.240382519266,6.579739691287
2.32,5.713066228138,3.236237028475,6.565999987173
2.33,5.699658632322,3.232089502052,6.552290521205
2.34,5.686285259753,3.227939988104,6.538611215089
2.35,5.672946013016,3.223788534456,6.524961990808
2.36,5.659640795007,3.219635188654,6.511342770622
2.37,5.646369508932,3.215479997967,6.497753477066
2.38,5.633132058306,3.211323009384,6.484194032948
2.39,5.61992834695,3.207164269622,6.470664361346
2.4,5.606758278994,3.203003825122,6.457164385612
2.41,5.593621758873,3.198841722051,6.443694029365
2.42,5.580518691326,3.194678006307,6.430253216493
2.43,5.567448981395,3.190512723515,6.416841871151
2.44,5.554412534426,3.186345919033,6.403459917758
2.45,5.541409256065,3.18217763795,6.390107280998
2.46,5.528439052258,3.178007925088,6.37678388582
2.47,5.515501829252,3.173836825005,6.363489657432
2.48,5.50259749359,3.169664381995,6.350224521303
2.49,5.489725952114,3.165490640089,6.336988403161
2.5,5.47688711196,3.161315643055,6.323781228994
2.51,5.464080880561,3.157139434403,6.310602925044
2.52,5.451307165643,3.152962057383,6.29745341781
2.53,5.438565875225,3.148783554986,6.284332634044
2.54,5.425856917618,3.14460396995,6.271240500753
2.55,5.413180201425,3.140423344753,6.258176945195
2.56,5.400535635537,3.136241721623,6.245141894877
2.57,5.387923129134,3.132059142532,6.232135277558
2.58,5.375342591687,3.127875649202,6.219157021243
2.59,5.362793932949,3.123691283105,6.206207054186
2.6,5.350277062964,3.119506085462,6.193285304885
2.61,5.337791892056,3.115320097247,6.180391702085
2.62,5.325338330836,3.111133359187,6.167526174773
2.63,5.312916290197,3.106945911762,6.154688652179
2.64,5.300525681314,3.102757795211,6.141879063772
2.65,5.288166415642,3.098569049525,6.129097339266
2.66,5.275838404918,3.094379714455,6.116343408609
2.67,5.263541561156,3.090189829512,6.10361720199
2.68,5.251275796648,3.085999433965,6.090918649834
2.69,5.239041023965,3.081808566845,6.0782476828
2.7,5.226837155951,3.077617266947,6.065604231784
2.71,5.214664105728,3.073425572826,6.052988227914
2.72,5.20252178669,3.069233522805,6.040399602551
2.73,5.190410112506,3.065041154972,6.027838287286
2.74,5.178328997115,3.06084850718,6.015304213942
2.75,5.166278354729,3.056655617052,6.002797314569
2.76,5.154258099829,3.05246252198,5.990317521446
2.77,5.142268147167,3.048269259125,5.97786476708
2.78,5.130308411762,3.044075865421,5.965438984202
2.79,5.118378808902,3.039882377572,5.953040105768
2.8,5.106479254139,3.035688832059,5.94066806496
2.81,5.094609663293,3.031495265135,5.92832279518
2.82,5.082769952448,3.02730171283,5.916004230053
2.83,5.070960037951,3.023108210949,5.903712303424
2.84,5.059179836414,3.018914795077,5.891446949359
2.85,5.047429264708,3.014721500578,5.87920810214
2.86,5.035708239967,3.010528362593,5.86699569627
2.87,5.024016679585,3.006335416048,5.854809666465
2.88,5.012354501215,3.002142695649,5.84264994766
2.89,5.000721622768,2.997950235886,5.830516475002
2.9,4.989117962413,2.993758071031,5.818409183852
2.91,4.977543438575,2.989566235144,5.806328009785
2.92,4.965997969935,2.985374762071,5.794272888587
2.93,4.954481475429,2.981183685444,5.782243756253
2.94,4.942993874246,2.976993038684,5.77024054899
2.95,4.931535085829,2.972802855002,5.758263203213
2.96,4.920105029873,2.968613167398,5.746311655543
2.97,4.908703626323,2.964424008664,5.734385842811
2.98,4.897330795377,2.960235411386,5.72248570205
